content,source,cleaned,t,sentiment_score,sentiment,tokens,joined,topik
"Kalau tidak bisa bikin apk pajak, lebih baik tidak usah bikin apk pajak. Saya tekan bikin akun gk bisa, login akun NPWP saya malah gk terdaftar/password salah, saya tekan lupa password pun gk bisa dipencet. Banyak banget kekurangan dari apk ini. Padahal hp saya bagus lho~ ram 8gb rom 256gb tapi buat mengoperasikan apk pajak ini gk bisa sama sekali sumpah.",playstore,kalau tidak bisa bikin apk pajak lebih baik tidak usah bikin apk pajak saya tekan bikin akun gk bisa login akun npwp saya malah gk terdaftarpassword salah saya tekan lupa password pun gk bisa dipencet banyak banget kekurangan dari apk ini padahal hp saya bagus lho ram gb rom gb tapi buat mengoperasikan apk pajak ini gk bisa sama sekali sumpah,"['kalau', 'tidak', 'bisa', 'bikin', 'apk', 'pajak', 'lebih', 'baik', 'tidak', 'usah', 'bikin', 'apk', 'pajak', 'saya', 'tekan', 'bikin', 'akun', 'tidak', 'bisa', 'login', 'akun', 'npwp', 'saya', 'malah', 'tidak', 'terdaftarpassword', 'salah', 'saya', 'tekan', 'lupa', 'password', 'pun', 'tidak', 'bisa', 'dipencet', 'banyak', 'banget', 'kekurangan', 'dari', 'apk', 'ini', 'padahal', 'hp', 'saya', 'bagus', 'lho', 'ram', '8gb', 'rom', '256gb', 'tapi', 'buat', 'mengoperasikan', 'apk', 'pajak', 'ini', 'tidak', 'bisa', 'sama', 'sekali', 'sumpah']",-305,negative,"['bikin', 'apk', 'pajak', 'bikin', 'apk', 'pajak', 'tekan', 'bikin', 'akun', 'login', 'akun', 'npwp', 'terdaftarpassword', 'salah', 'tekan', 'lupa', 'password', 'dipencet', 'banget', 'kekurangan', 'apk', 'bagus', 'lho', 'ram', 'rom', 'mengoperasikan', 'apk', 'pajak', 'sumpah']",bikin apk pajak bikin apk pajak tekan bikin akun login akun npwp terdaftarpassword salah tekan lupa password dipencet banget kekurangan apk bagus lho ram rom mengoperasikan apk pajak sumpah,Topik 1 - Error/Aplikasi
"""Tidak bisa melanjutkan validasi data"" Saya kira tujuan adanya aplikasi sbg mempermudah registrasi, ternyata semakin mempersulit kondisi. Payah sekali huuuhhhh.....",playstore,tidak bisa melanjutkan validasi data saya kira tujuan adanya aplikasi sbg mempermudah registrasi ternyata semakin mempersulit kondisi payah sekali huuuhhhh,"['tidak', 'bisa', 'melanjutkan', 'validasi', 'data', 'saya', 'kira', 'tujuan', 'adanya', 'aplikasi', 'sebagai', 'mempermudah', 'registrasi', 'ternyata', 'semakin', 'mempersulit', 'kondisi', 'payah', 'sekali', 'huuuhhhh']",-58,negative,"['melanjutkan', 'validasi', 'data', 'tujuan', 'aplikasi', 'sbg', 'mempermudah', 'registrasi', 'mempersulit', 'kondisi', 'payah', 'huuuhhhh']",melanjutkan validasi data tujuan aplikasi sbg mempermudah registrasi mempersulit kondisi payah huuuhhhh,Topik 1 - Error/Aplikasi
Aplikasi sampah .... Udah isi data sesuai untuk mendapatkan efin malah di tolak,playstore,aplikasi sampah  udah isi data sesuai untuk mendapatkan efin malah di tolak,"['aplikasi', 'sampah', 'sudah', 'isi', 'data', 'sesuai', 'untuk', 'mendapatkan', 'efin', 'malah', 'di', 'tolak']",-54,negative,"['aplikasi', 'sampah', 'udah', 'isi', 'data', 'sesuai', 'efin', 'tolak']",aplikasi sampah udah isi data sesuai efin tolak,Topik 1 - Error/Aplikasi
Terlalu ribet daftarnya dan suka bug saat daftar udh gitu email-nya malah nyangkut terdaftar parah bener,playstore,terlalu ribet daftarnya dan suka bug saat daftar udh gitu emailnya malah nyangkut terdaftar parah bener,"['terlalu', 'ribet', 'daftarnya', 'dan', 'suka', 'bug', 'saat', 'daftar', 'sudah', 'begitu', 'emailnya', 'malah', 'nyangkut', 'terdaftar', 'parah', 'benar']",-62,negative,"['ribet', 'daftarnya', 'suka', 'bug', 'daftar', 'udh', 'gitu', 'emailnya', 'nyangkut', 'terdaftar', 'parah', 'bener']",ribet daftarnya suka bug daftar udh gitu emailnya nyangkut terdaftar parah bener,Topik 1 - Error/Aplikasi
"Aplikasi eror, tidak bisa d buka",playstore,aplikasi eror tidak bisa d buka,"['aplikasi', 'eror', 'tidak', 'bisa', 'di', 'buka']",-48,negative,"['aplikasi', 'eror', 'buka']",aplikasi eror buka,Topik 1 - Error/Aplikasi
Hari ini gak bisa ke buka tiba-tiba keluar sendiri kaya ada error atau bug,playstore,hari ini gak bisa ke buka tibatiba keluar sendiri kaya ada error atau bug,"['hari', 'ini', 'tidak', 'bisa', 'ke', 'buka', 'tibatiba', 'keluar', 'sendiri', 'kayak', 'ada', 'error', 'atau', 'bug']",-60,negative,"['gak', 'buka', 'tibatiba', 'kaya', 'error', 'bug']",gak buka tibatiba kaya error bug,Topik 1 - Error/Aplikasi
"Saya baru mendaftarkan npwp online dan sudah jadi ketika saya mau login pada akun npwp saya sudah memasukkan Nomer NPWP NIK dan juga password dengan benar sama sekali tidak bisa sudah coba berulang kali tetap saja gabisa masuk, tolong dong dibenerin sistemnya agar dipermudah yang utama itu setelah terdaftar dan terverifikasi ketika sy mau login ke akun saya malah gabisa dengan keterangan (username dan password salah) dan akun terblokir mksdnya gimana? sy cek npwp sy ada tapi kok login aja gbsa",playstore,saya baru mendaftarkan npwp online dan sudah jadi ketika saya mau login pada akun npwp saya sudah memasukkan nomer npwp nik dan juga password dengan benar sama sekali tidak bisa sudah coba berulang kali tetap saja gabisa masuk tolong dong dibenerin sistemnya agar dipermudah yang utama itu setelah terdaftar dan terverifikasi ketika sy mau login ke akun saya malah gabisa dengan keterangan username dan password salah dan akun terblokir mksdnya gimana sy cek npwp sy ada tapi kok login aja gbsa,"['saya', 'baru', 'mendaftarkan', 'npwp', 'online', 'dan', 'sudah', 'jadi', 'ketika', 'saya', 'mau', 'login', 'pada', 'akun', 'npwp', 'saya', 'sudah', 'memasukkan', 'nomer', 'npwp', 'nik', 'dan', 'juga', 'password', 'dengan', 'benar', 'sama', 'sekali', 'tidak', 'bisa', 'sudah', 'coba', 'berulang', 'kali', 'tetap', 'saja', 'tidak bisa', 'masuk', 'tolong', 'dong', 'dibenerin', 'sistemnya', 'agar', 'dipermudah', 'yang', 'utama', 'itu', 'setelah', 'terdaftar', 'dan', 'terverifikasi', 'ketika', 'saya', 'mau', 'login', 'ke', 'akun', 'saya', 'malah', 'tidak bisa', 'dengan', 'keterangan', 'username', 'dan', 'password', 'salah', 'dan', 'akun', 'terblokir', 'maksudnya', 'bagaimana', 'saya', 'cek', 'npwp', 'saya', 'ada', 'tapi', 'kok', 'login', 'saja', 'gbsa']",-212,negative,"['mendaftarkan', 'npwp', 'online', 'login', 'akun', 'npwp', 'memasukkan', 'nomer', 'npwp', 'nik', 'password', 'coba', 'berulang', 'kali', 'gabisa', 'masuk', 'tolong', 'dibenerin', 'sistemnya', 'dipermudah', 'utama', 'terdaftar', 'terverifikasi', 'login', 'akun', 'gabisa', 'keterangan', 'username', 'password', 'salah', 'akun', 'terblokir', 'mksdnya', 'gimana', 'cek', 'npwp', 'login', 'aja', 'gbsa']",mendaftarkan npwp online login akun npwp memasukkan nomer npwp nik password coba berulang kali gabisa masuk tolong dibenerin sistemnya dipermudah utama terdaftar terverifikasi login akun gabisa keterangan username password salah akun terblokir mksdnya gimana cek npwp login aja gbsa,Topik 1 - Error/Aplikasi
Pokok nya aplikasi yang berhubungan milik PEMERINTAH gak ada yang BENAR BENAR MEMPERMUDAH. saya bukan orang GAPTEK klo soal LOGIN malah gak bisa MASUK dan TERBLOKIR. saya lakukan berbagai cara dgn mengisi ulang data yg di MINTA malah Bla Bla Bla Bla... Saya bukan menjelekkan PEMERINTAH malah saya BANGGA menjadi WNI. Tp klo aplikasi milik pemerintah KEBANYAKAN SAMPAH mempersulit MASYARAKAT nya. Masyarakat sdh TAAT tp aplikasi nya MEMPERBURUK keadaan.,playstore,pokok nya aplikasi yang berhubungan milik pemerintah gak ada yang benar benar mempermudah saya bukan orang gaptek klo soal login malah gak bisa masuk dan terblokir saya lakukan berbagai cara dgn mengisi ulang data yg di minta malah bla bla bla bla saya bukan menjelekkan pemerintah malah saya bangga menjadi wni tp klo aplikasi milik pemerintah kebanyakan sampah mempersulit masyarakat nya masyarakat sdh taat tp aplikasi nya memperburuk keadaan,"['pokok', 'ya', 'aplikasi', 'yang', 'berhubungan', 'milik', 'pemerintah', 'tidak', 'ada', 'yang', 'benar', 'benar', 'mempermudah', 'saya', 'bukan', 'orang', 'gaptek', 'kalau', 'soal', 'login', 'malah', 'tidak', 'bisa', 'masuk', 'dan', 'terblokir', 'saya', 'lakukan', 'berbagai', 'cara', 'dengan', 'mengisi', 'ulang', 'data', 'yang', 'di', 'meminta', 'malah', 'bla', 'bla', 'bla', 'bla', 'saya', 'bukan', 'menjelekkan', 'pemerintah', 'malah', 'saya', 'bangga', 'menjadi', 'wni', 'tapi', 'kalau', 'aplikasi', 'milik', 'pemerintah', 'kebanyakan', 'sampah', 'mempersulit', 'masyarakat', 'ya', 'masyarakat', 'sudah', 'taat', 'tapi', 'aplikasi', 'ya', 'memperburuk', 'keadaan']",-237,negative,"['pokok', 'nya', 'aplikasi', 'berhubungan', 'milik', 'pemerintah', 'gak', 'mempermudah', 'orang', 'gaptek', 'klo', 'login', 'gak', 'masuk', 'terblokir', 'lakukan', 'dgn', 'mengisi', 'ulang', 'data', 'bla', 'bla', 'bla', 'bla', 'menjelekkan', 'pemerintah', 'bangga', 'wni', 'klo', 'aplikasi', 'milik', 'pemerintah', 'kebanyakan', 'sampah', 'mempersulit', 'masyarakat', 'nya', 'masyarakat', 'sdh', 'taat', 'aplikasi', 'nya', 'memperburuk']",pokok nya aplikasi berhubungan milik pemerintah gak mempermudah orang gaptek klo login gak masuk terblokir lakukan dgn mengisi ulang data bla bla bla bla menjelekkan pemerintah bangga wni klo aplikasi milik pemerintah kebanyakan sampah mempersulit masyarakat nya masyarakat sdh taat aplikasi nya memperburuk,Topik 1 - Error/Aplikasi
Error terus kenapa ya,playstore,error terus kenapa ya,"['error', 'terus', 'kenapa', 'ya']",-36,negative,['error'],error,Topik 1 - Error/Aplikasi
"Lebih mudah daftar ML. Miris banget di web error, di apk error, sinyal padahal bagus, tapi selalu error.",playstore,lebih mudah daftar ml miris banget di web error di apk error sinyal padahal bagus tapi selalu error,"['lebih', 'mudah', 'daftar', 'ml', 'miris', 'banget', 'di', 'web', 'error', 'di', 'apk', 'error', 'sinyal', 'padahal', 'bagus', 'tapi', 'selalu', 'error']",-83,negative,"['mudah', 'daftar', 'miris', 'banget', 'web', 'error', 'apk', 'error', 'sinyal', 'bagus', 'error']",mudah daftar miris banget web error apk error sinyal bagus error,Topik 1 - Error/Aplikasi
"Udah seneng bisa buat e-billing dgn cepet sewaktu-waktu, tapi aplikasinya error, klik jenis pajak dll gak muncul pilihannya, ngadat. Sungguh mengecewakan, mau pakai aplikasi lain ada biaya admin pula",playstore,udah seneng bisa buat ebilling dgn cepet sewaktuwaktu tapi aplikasinya error klik jenis pajak dll gak muncul pilihannya ngadat sungguh mengecewakan mau pakai aplikasi lain ada biaya admin pula,"['sudah', 'senang', 'bisa', 'buat', 'ebilling', 'dengan', 'cepat', 'sewaktuwaktu', 'tapi', 'aplikasinya', 'error', 'klik', 'jenis', 'pajak', 'dll', 'tidak', 'muncul', 'pilihannya', 'ngadat', 'sungguh', 'mengecewakan', 'mau', 'pakai', 'aplikasi', 'lain', 'ada', 'biaya', 'admin', 'pula']",-102,negative,"['udah', 'seneng', 'ebilling', 'dgn', 'cepet', 'sewaktuwaktu', 'aplikasinya', 'error', 'klik', 'jenis', 'pajak', 'dll', 'gak', 'muncul', 'pilihannya', 'ngadat', 'sungguh', 'mengecewakan', 'pakai', 'aplikasi', 'biaya', 'admin']",udah seneng ebilling dgn cepet sewaktuwaktu aplikasinya error klik jenis pajak dll gak muncul pilihannya ngadat sungguh mengecewakan pakai aplikasi biaya admin,Topik 1 - Error/Aplikasi
Gua sampe 4 x bikin aku google tetap tidak bisa ya segala reques otp nya ngk ada masuk pesan nya trus pas kita mau bikin lagi pakai aku yg lain no hp nya ngk bisa lagi hadeh di aplikasi bukan nya mempermudah jadi memper sulit apalagi pas jaringan nya buruk,playstore,gua sampe  x bikin aku google tetap tidak bisa ya segala reques otp nya ngk ada masuk pesan nya trus pas kita mau bikin lagi pakai aku yg lain no hp nya ngk bisa lagi hadeh di aplikasi bukan nya mempermudah jadi memper sulit apalagi pas jaringan nya buruk,"['gua', 'sampai', '4', 'kali', 'bikin', 'aku', 'google', 'tetap', 'tidak', 'bisa', 'ya', 'segala', 'reques', 'otp', 'ya', 'tidak', 'ada', 'masuk', 'pesan', 'ya', 'terus', 'pas', 'kita', 'mau', 'bikin', 'lagi', 'pakai', 'aku', 'yang', 'lain', 'no', 'hp', 'ya', 'tidak', 'bisa', 'lagi', 'hadeh', 'di', 'aplikasi', 'bukan', 'ya', 'mempermudah', 'jadi', 'memper', 'sulit', 'apalagi', 'pas', 'jaringan', 'ya', 'buruk']",-199,negative,"['gua', 'sampe', 'bikin', 'google', 'reques', 'otp', 'nya', 'ngk', 'masuk', 'pesan', 'nya', 'trus', 'pas', 'bikin', 'pakai', 'nya', 'ngk', 'hadeh', 'aplikasi', 'nya', 'mempermudah', 'memper', 'sulit', 'pas', 'jaringan', 'nya', 'buruk']",gua sampe bikin google reques otp nya ngk masuk pesan nya trus pas bikin pakai nya ngk hadeh aplikasi nya mempermudah memper sulit pas jaringan nya buruk,Topik 1 - Error/Aplikasi
Aplikasi error terus,playstore,aplikasi error terus,"['aplikasi', 'error', 'terus']",-27,negative,"['aplikasi', 'error']",aplikasi error,Topik 1 - Error/Aplikasi
Kenapa tidak bisa masuk apk ..padahal baru mau daftar efin,playstore,kenapa tidak bisa masuk apk padahal baru mau daftar efin,"['kenapa', 'tidak', 'bisa', 'masuk', 'apk', 'padahal', 'baru', 'mau', 'daftar', 'efin']",-43,negative,"['masuk', 'apk', 'daftar', 'efin']",masuk apk daftar efin,Topik 1 - Error/Aplikasi
"GK bisa masuk ke aplikasi,,unexpected error occurred ,trus restar2 terus",playstore,gk bisa masuk ke aplikasiunexpected error occurred trus restar terus,"['tidak', 'bisa', 'masuk', 'ke', 'aplikasiunexpected', 'error', 'occurred', 'terus', 'restar2', 'terus']",-48,negative,"['masuk', 'aplikasiunexpected', 'error', 'occurred', 'trus', 'restar']",masuk aplikasiunexpected error occurred trus restar,Topik 1 - Error/Aplikasi
Busuk percuma buat aplikasi tidak bisa menyelesaikan masalah,playstore,busuk percuma buat aplikasi tidak bisa menyelesaikan masalah,"['busuk', 'percuma', 'buat', 'aplikasi', 'tidak', 'bisa', 'menyelesaikan', 'masalah']",-43,negative,"['busuk', 'aplikasi', 'menyelesaikan']",busuk aplikasi menyelesaikan,Topik 1 - Error/Aplikasi
"Aplikasi nya kaya di kelola anak smk , cape2 ngisi lupa efin, lgsg error wkwkk gak niat bikin applikasi",playstore,aplikasi nya kaya di kelola anak smk  cape ngisi lupa efin lgsg error wkwkk gak niat bikin applikasi,"['aplikasi', 'ya', 'kayak', 'di', 'kelola', 'anak', 'smk', 'cape2', 'ngisi', 'lupa', 'efin', 'langsung', 'error', 'wkwkk', 'tidak', 'niat', 'bikin', 'aplikasi']",-75,negative,"['aplikasi', 'nya', 'kaya', 'kelola', 'anak', 'smk', 'cape', 'ngisi', 'lupa', 'efin', 'lgsg', 'error', 'wkwkk', 'gak', 'niat', 'bikin', 'applikasi']",aplikasi nya kaya kelola anak smk cape ngisi lupa efin lgsg error wkwkk gak niat bikin applikasi,Topik 1 - Error/Aplikasi
Aplikasi bugnya membagongkan... selalu gagal pas udah ngumpul dokumen untuk EFIN selalu gagal,playstore,aplikasi bugnya membagongkan selalu gagal pas udah ngumpul dokumen untuk efin selalu gagal,"['aplikasi', 'bugnya', 'membagongkan', 'selalu', 'gagal', 'pas', 'sudah', 'ngumpul', 'dokumen', 'untuk', 'efin', 'selalu', 'gagal']",-33,negative,"['aplikasi', 'bugnya', 'membagongkan', 'gagal', 'pas', 'udah', 'ngumpul', 'dokumen', 'efin', 'gagal']",aplikasi bugnya membagongkan gagal pas udah ngumpul dokumen efin gagal,Topik 1 - Error/Aplikasi
"Kalau fitur belum bisa dipakai lebih baik dihapus, katanya bisa minta kode effin tapi sudah coba berkali kali tidak bisa.",playstore,kalau fitur belum bisa dipakai lebih baik dihapus katanya bisa minta kode effin tapi sudah coba berkali kali tidak bisa,"['kalau', 'fitur', 'belum', 'bisa', 'dipakai', 'lebih', 'baik', 'dihapus', 'katanya', 'bisa', 'meminta', 'kode', 'effin', 'tapi', 'sudah', 'coba', 'berkali', 'kali', 'tidak', 'bisa']",-77,negative,"['fitur', 'dipakai', 'dihapus', 'kode', 'effin', 'coba', 'berkali', 'kali']",fitur dipakai dihapus kode effin coba berkali kali,Topik 1 - Error/Aplikasi
"Sangat miris ya, app penting dan dikelola pemerintah bisa error dan gak fungsi, mau daftar tidak bisa, lupa password tidak bisa, lupa efin pun tidak bisa di registrasi/perbaharui!",playstore,sangat miris ya app penting dan dikelola pemerintah bisa error dan gak fungsi mau daftar tidak bisa lupa password tidak bisa lupa efin pun tidak bisa di registrasiperbaharui,"['sangat', 'miris', 'ya', 'app', 'penting', 'dan', 'dikelola', 'pemerintah', 'bisa', 'error', 'dan', 'tidak', 'fungsi', 'mau', 'daftar', 'tidak', 'bisa', 'lupa', 'password', 'tidak', 'bisa', 'lupa', 'efin', 'pun', 'tidak', 'bisa', 'di', 'registrasiperbaharui']",-137,negative,"['miris', 'app', 'dikelola', 'pemerintah', 'error', 'gak', 'fungsi', 'daftar', 'lupa', 'password', 'lupa', 'efin', 'registrasiperbaharui']",miris app dikelola pemerintah error gak fungsi daftar lupa password lupa efin registrasiperbaharui,Topik 1 - Error/Aplikasi
"Begitu masuk akun langsung eror tdk bisa dibuka, aneh ya masa tidak bisa buat aplikasi yg bagus? Dengan dana yg besar seharusnya mudah. Apa perlu di outsourcing ke swasta saja?",playstore,begitu masuk akun langsung eror tdk bisa dibuka aneh ya masa tidak bisa buat aplikasi yg bagus dengan dana yg besar seharusnya mudah apa perlu di outsourcing ke swasta saja,"['begitu', 'masuk', 'akun', 'langsung', 'eror', 'tidak', 'bisa', 'dibuka', 'aneh', 'ya', 'masa', 'tidak', 'bisa', 'buat', 'aplikasi', 'yang', 'bagus', 'dengan', 'dana', 'yang', 'besar', 'seharusnya', 'mudah', 'apa', 'perlu', 'di', 'outsourcing', 'ke', 'swasta', 'saja']",-110,negative,"['masuk', 'akun', 'langsung', 'eror', 'tdk', 'dibuka', 'aneh', 'aplikasi', 'bagus', 'dana', 'mudah', 'outsourcing', 'swasta']",masuk akun langsung eror tdk dibuka aneh aplikasi bagus dana mudah outsourcing swasta,Topik 1 - Error/Aplikasi
sampah tidak bisa di gunakan,playstore,sampah tidak bisa di gunakan,"['sampah', 'tidak', 'bisa', 'di', 'gunakan']",-36,negative,['sampah'],sampah,Topik 1 - Error/Aplikasi
"Jujur saja saya download aplikasi ini cuma ingin ngasih keluhan, bahwa bikin NPWP online sangat lah menyulitkan saya sudh seminggu ttp tidak bisa masih mentok di dashboard, bukan nya di permudah tapi di persulit dengan sistemnya yang ga jelas, pulsa saya habis 5000 buat validasi OTP tapi tetap tidak bisa, tolonglah gunakan uang pajak kami semua buat perbaiki sistem kalian yang ga jelas itu.",playstore,jujur saja saya download aplikasi ini cuma ingin ngasih keluhan bahwa bikin npwp online sangat lah menyulitkan saya sudh seminggu ttp tidak bisa masih mentok di dashboard bukan nya di permudah tapi di persulit dengan sistemnya yang ga jelas pulsa saya habis  buat validasi otp tapi tetap tidak bisa tolonglah gunakan uang pajak kami semua buat perbaiki sistem kalian yang ga jelas itu,"['jujur', 'saja', 'saya', 'download', 'aplikasi', 'ini', 'cuma', 'ingin', 'mengasih', 'keluhan', 'bahwa', 'bikin', 'npwp', 'online', 'sangat', 'lah', 'menyulitkan', 'saya', 'sudah', 'seminggu', 'tetap', 'tidak', 'bisa', 'masih', 'mentok', 'di', 'dashboard', 'bukan', 'ya', 'di', 'permudah', 'tapi', 'di', 'persulit', 'dengan', 'sistemnya', 'yang', 'tidak', 'jelas', 'pulsa', 'saya', 'habis', '5000', 'buat', 'validasi', 'otp', 'tapi', 'tetap', 'tidak', 'bisa', 'tolonglah', 'gunakan', 'uang', 'pajak', 'kami', 'semua', 'buat', 'perbaiki', 'sistem', 'kalian', 'yang', 'tidak', 'jelas', 'itu']",-244,negative,"['jujur', 'download', 'aplikasi', 'ngasih', 'keluhan', 'bikin', 'npwp', 'online', 'menyulitkan', 'sudh', 'seminggu', 'ttp', 'mentok', 'dashboard', 'nya', 'permudah', 'persulit', 'sistemnya', 'pulsa', 'habis', 'validasi', 'otp', 'tolonglah', 'uang', 'pajak', 'perbaiki', 'sistem']",jujur download aplikasi ngasih keluhan bikin npwp online menyulitkan sudh seminggu ttp mentok dashboard nya permudah persulit sistemnya pulsa habis validasi otp tolonglah uang pajak perbaiki sistem,Topik 1 - Error/Aplikasi
"Konyol, di website error data server tidak bisa save, disini masuk harus pake npwp, aneh. Makanya yang korup2 dikurangin, masa website ga beres semua",playstore,konyol di website error data server tidak bisa save disini masuk harus pake npwp aneh makanya yang korup dikurangin masa website ga beres semua,"['konyol', 'di', 'website', 'error', 'data', 'server', 'tidak', 'bisa', 'save', 'disini', 'masuk', 'harus', 'pakai', 'npwp', 'aneh', 'makanya', 'yang', 'korup2', 'dikurangin', 'masa', 'website', 'tidak', 'beres', 'semua']",-80,negative,"['konyol', 'website', 'error', 'data', 'server', 'save', 'masuk', 'pake', 'npwp', 'aneh', 'korup', 'dikurangin', 'website', 'beres']",konyol website error data server save masuk pake npwp aneh korup dikurangin website beres,Topik 1 - Error/Aplikasi
