content,source,cleaned,t,sentiment_score,sentiment,tokens,joined,topik
"#UNTUK BAPAK KAPOLRI Listyo Sigit Prabowo
#TOLONG DI SELESAIKAN #LAPORAN SAYA. TENTANG #KEJAHATAN KEKAYAAN NEGARA. TPPU, PENIPUAN, PEMALSUAN DAN PENGGELAPAN. OLEH OKNUM BANK #BRI KF ACEH.
(ADA BUKTI OTENTIK).
YANG DI #PERMAINKAN DAN DI #BISNISKAN DI JADIKAN.... (INDUSTRI HUKUM) OLEH...... SONY SONJAYA...!!!
#DIR KRIMSUS FISMONDEV SUBDIT II POLDA ACEH. (ADA BUKTI).
SEMAKIN ANDA LAKUKAN #PEMBENARAN2 YANG DI #PAKSAKAN....???
SEMAKIN TERLIHAT #KEBUSUKAN2 DAN #PELANGGARAN2 ETIK YANG ANDA #TAMPAKAN.!!! (ADA BUKTI).
DAN... SEMAKIN TERLIHAT NYATA...!!! KURANG HAJAR DAN BIADAB NYA.. ANDA.! (SONY SONJAYA DAN 5 ANAK BUAHNYA).
PENEGAK HUKUM MACAM APA ANDA... INI..??? (SONY SONJAYA).
SIAPA.. ANDA. #SEBENARNYA..???
PENEGAK #HUKUM ATAU #GARONG...???
TIDAK PANTAS ANDA KENAKAN, ATRIBUT #KEPOLISIAN YANG #WIBAWA DAN #BIJAKSANA ITU ANDA SANDANG.!!!
Korban/pelapor dan direktur reserse kriminal.khusus polda aceh.SONI SANJAYA dijum at curhat 30/12/2022.
Kapolda Aceh Yape MitrapolPusat
Berkas.perkara ditangan bapak Dir itu berkas perkara apa...???????siapa yang membuat surat dakwaan...????? Mana.sprindik dan spdpnya...???? Tebal x yaaa.siapa.peneliti perkaranya apa AKP sujono.....?????.penyitaan pembuktian yang dilakukan tanpa izin.sita pengadilan diambil berdasarkan LP korban setelah p16 kejaksaan melanggar pasal 38 ayat 1 kuhap dimana bapak dir simpan tolong berikan sama bapak kapolri Listyo Sigit Prabowo Listyo Sigit Prabowo Presiden Joko Widodo biar.dijadikan pembuktian ya pak jangan disimpan/dirahasiakan Divisi Humas Polri.fiat justisia ruat caelum.tidak.perlu.dikondisikan prapid !!! Tebal sekali berkas perkaranya bagaimana sp 3 ada pasal persangkaan sementara spdpnya.tidak ada... pasal.persangkaannya sp 3 tsb .atas.spdp.mana???? dan spdp.atas sp 3 tsb tidak ada buat korban/kejaksaan/pengadilan bagaimana dilakukan penyidikan projustisia ...tebal sekali.ya pak berkas perkara tanpa pengendalian JPU...????
https://fb.watch/ln0ofuEtiY/?mibextid=Nif5oz",instagram,"untuk bapak kapolri listyo sigit prabowo
tolong di selesaikan laporan saya tentang kejahatan kekayaan negara tppu penipuan pemalsuan dan penggelapan oleh oknum bank bri kf aceh
ada bukti otentik
yang di permainkan dan di bisniskan di jadikan industri hukum oleh sony sonjaya
dir krimsus fismondev subdit ii polda aceh ada bukti
semakin anda lakukan pembenaran yang di paksakan
semakin terlihat kebusukan dan pelanggaran etik yang anda tampakan ada bukti
dan semakin terlihat nyata kurang hajar dan biadab nya anda sony sonjaya dan  anak buahnya
penegak hukum macam apa anda ini sony sonjaya
siapa anda sebenarnya
penegak hukum atau garong
tidak pantas anda kenakan atribut kepolisian yang wibawa dan bijaksana itu anda sandang
korbanpelapor dan direktur reserse kriminalkhusus polda acehsoni sanjaya dijum at curhat 
kapolda aceh yape mitrapolpusat
berkasperkara ditangan bapak dir itu berkas perkara apasiapa yang membuat surat dakwaan manasprindik dan spdpnya tebal x yaaasiapapeneliti perkaranya apa akp sujonopenyitaan pembuktian yang dilakukan tanpa izinsita pengadilan diambil berdasarkan lp korban setelah p kejaksaan melanggar pasal  ayat  kuhap dimana bapak dir simpan tolong berikan sama bapak kapolri listyo sigit prabowo listyo sigit prabowo presiden joko widodo biardijadikan pembuktian ya pak jangan disimpandirahasiakan divisi humas polrifiat justisia ruat caelumtidakperludikondisikan prapid  tebal sekali berkas perkaranya bagaimana sp  ada pasal persangkaan sementara spdpnyatidak ada pasalpersangkaannya sp  tsb atasspdpmana dan spdpatas sp  tsb tidak ada buat korbankejaksaanpengadilan bagaimana dilakukan penyidikan projustisia tebal sekaliya pak berkas perkara tanpa pengendalian jpu
httpsfbwatchlnofuetiymibextidnifoz","['untuk', 'bapak', 'kapolri', 'listyo', 'sigit', 'prabowo', 'tolong', 'di', 'selesaikan', 'laporan', 'saya', 'tentang', 'kejahatan', 'kekayaan', 'negara', 'tppu', 'penipuan', 'pemalsuan', 'dan', 'penggelapan', 'oleh', 'oknum', 'bank', 'bri', 'kf', 'aceh', 'ada', 'bukti', 'otentik', 'yang', 'di', 'permainkan', 'dan', 'di', 'bisniskan', 'di', 'jadikan', 'industri', 'hukum', 'oleh', 'sony', 'sonjaya', 'dir', 'krimsus', 'fismondev', 'subdit', 'ii', 'polda', 'aceh', 'ada', 'bukti', 'semakin', 'anda', 'lakukan', 'pembenaran2', 'yang', 'di', 'paksakan', 'semakin', 'terlihat', 'kebusukan2', 'dan', 'pelanggaran2', 'etik', 'yang', 'anda', 'tampakan', 'ada', 'bukti', 'dan', 'semakin', 'terlihat', 'nyata', 'kurang', 'hajar', 'dan', 'biadab', 'ya', 'anda', 'sony', 'sonjaya', 'dan', '5', 'anak', 'buahnya', 'penegak', 'hukum', 'macam', 'apa', 'anda', 'ini', 'sony', 'sonjaya', 'siapa', 'anda', 'sebenarnya', 'penegak', 'hukum', 'atau', 'garong', 'tidak', 'pantas', 'anda', 'kenakan', 'atribut', 'kepolisian', 'yang', 'wibawa', 'dan', 'bijaksana', 'itu', 'anda', 'sandang', 'korbanpelapor', 'dan', 'direktur', 'reserse', 'kriminalkhusus', 'polda', 'acehsoni', 'sanjaya', 'dijum', 'at', 'curhat', '30122022', 'kapolda', 'aceh', 'yape', 'mitrapolpusat', 'berkasperkara', 'ditangan', 'bapak', 'dir', 'itu', 'berkas', 'perkara', 'apasiapa', 'yang', 'membuat', 'surat', 'dakwaan', 'manasprindik', 'dan', 'spdpnya', 'tebal', 'kali', 'yaaasiapapeneliti', 'perkaranya', 'apa', 'akp', 'sujonopenyitaan', 'pembuktian', 'yang', 'dilakukan', 'tanpa', 'izinsita', 'pengadilan', 'diambil', 'berdasarkan', 'lp', 'korban', 'setelah', 'p16', 'kejaksaan', 'melanggar', 'pasal', '38', 'ayat', '1', 'kuhap', 'dimana', 'bapak', 'dir', 'simpan', 'tolong', 'berikan', 'sama', 'bapak', 'kapolri', 'listyo', 'sigit', 'prabowo', 'listyo', 'sigit', 'prabowo', 'presiden', 'joko', 'widodo', 'biardijadikan', 'pembuktian', 'ya', 'pak', 'jangan', 'disimpandirahasiakan', 'divisi', 'humas', 'polrifiat', 'justisia', 'ruat', 'caelumtidakperludikondisikan', 'prapid', 'tebal', 'sekali', 'berkas', 'perkaranya', 'bagaimana', 'sapa', '3', 'ada', 'pasal', 'persangkaan', 'sementara', 'spdpnyatidak', 'ada', 'pasalpersangkaannya', 'sapa', '3', 'tersebut', 'atasspdpmana', 'dan', 'spdpatas', 'sapa', '3', 'tersebut', 'tidak', 'ada', 'buat', 'korbankejaksaanpengadilan', 'bagaimana', 'dilakukan', 'penyidikan', 'projustisia', 'tebal', 'sekaliya', 'pak', 'berkas', 'perkara', 'tanpa', 'pengendalian', 'jpu', 'httpsfbwatchln0ofuetiymibextidnif5oz']",-296,negative,"['kapolri', 'listyo', 'sigit', 'prabowo', 'tolong', 'selesaikan', 'laporan', 'kejahatan', 'kekayaan', 'negara', 'tppu', 'penipuan', 'pemalsuan', 'penggelapan', 'oknum', 'bank', 'bri', 'aceh', 'bukti', 'otentik', 'permainkan', 'bisniskan', 'jadikan', 'industri', 'hukum', 'sony', 'sonjaya', 'dir', 'krimsus', 'fismondev', 'subdit', 'polda', 'aceh', 'bukti', 'lakukan', 'pembenaran', 'paksakan', 'kebusukan', 'pelanggaran', 'etik', 'tampakan', 'bukti', 'nyata', 'hajar', 'biadab', 'nya', 'sony', 'sonjaya', 'anak', 'buahnya', 'penegak', 'hukum', 'sony', 'sonjaya', 'penegak', 'hukum', 'garong', 'kenakan', 'atribut', 'kepolisian', 'wibawa', 'bijaksana', 'sandang', 'korbanpelapor', 'direktur', 'reserse', 'kriminalkhusus', 'polda', 'acehsoni', 'sanjaya', 'dijum', 'curhat', 'kapolda', 'aceh', 'yape', 'mitrapolpusat', 'berkasperkara', 'ditangan', 'dir', 'berkas', 'perkara', 'apasiapa', 'surat', 'dakwaan', 'manasprindik', 'spdpnya', 'tebal', 'yaaasiapapeneliti', 'perkaranya', 'akp', 'sujonopenyitaan', 'pembuktian', 'izinsita', 'pengadilan', 'diambil', 'berdasarkan', 'korban', 'kejaksaan', 'melanggar', 'pasal', 'ayat', 'kuhap', 'dimana', 'dir', 'simpan', 'tolong', 'kapolri', 'listyo', 'sigit', 'prabowo', 'listyo', 'sigit', 'prabowo', 'presiden', 'joko', 'widodo', 'biardijadikan', 'pembuktian', 'disimpandirahasiakan', 'divisi', 'humas', 'polrifiat', 'justisia', 'ruat', 'caelumtidakperludikondisikan', 'prapid', 'tebal', 'berkas', 'perkaranya', 'pasal', 'persangkaan', 'spdpnyatidak', 'pasalpersangkaannya', 'tsb', 'atasspdpmana', 'spdpatas', 'tsb', 'korbankejaksaanpengadilan', 'penyidikan', 'projustisia', 'tebal', 'sekaliya', 'berkas', 'perkara', 'pengendalian', 'jpu', 'httpsfbwatchlnofuetiymibextidnifoz']",kapolri listyo sigit prabowo tolong selesaikan laporan kejahatan kekayaan negara tppu penipuan pemalsuan penggelapan oknum bank bri aceh bukti otentik permainkan bisniskan jadikan industri hukum sony sonjaya dir krimsus fismondev subdit polda aceh bukti lakukan pembenaran paksakan kebusukan pelanggaran etik tampakan bukti nyata hajar biadab nya sony sonjaya anak buahnya penegak hukum sony sonjaya penegak hukum garong kenakan atribut kepolisian wibawa bijaksana sandang korbanpelapor direktur reserse kriminalkhusus polda acehsoni sanjaya dijum curhat kapolda aceh yape mitrapolpusat berkasperkara ditangan dir berkas perkara apasiapa surat dakwaan manasprindik spdpnya tebal yaaasiapapeneliti perkaranya akp sujonopenyitaan pembuktian izinsita pengadilan diambil berdasarkan korban kejaksaan melanggar pasal ayat kuhap dimana dir simpan tolong kapolri listyo sigit prabowo listyo sigit prabowo presiden joko widodo biardijadikan pembuktian disimpandirahasiakan divisi humas polrifiat justisia ruat caelumtidakperludikondisikan prapid tebal berkas perkaranya pasal persangkaan spdpnyatidak pasalpersangkaannya tsb atasspdpmana spdpatas tsb korbankejaksaanpengadilan penyidikan projustisia tebal sekaliya berkas perkara pengendalian jpu httpsfbwatchlnofuetiymibextidnifoz,Topik 3 - Lapor Pajak/SPT
"TOLONG DONG EFAKTUR BENERIN UDAH TANGGAL 12 INITUHHHHHH, HARI INI MAU KELARIN KERJAAN KARENA UDH DEKET TGL 15 MALAH MUNCUL NOTIF (This program is generated by unregistered Jar2Exe and it has expired to run for DEMO use)

KEMAREN NGAISH PATCH DEMO APA GIMANA NIHHH?? YA SALAAAMM NYUSAHIN PISAN",instagram,"tolong dong efaktur benerin udah tanggal  inituhhhhhh hari ini mau kelarin kerjaan karena udh deket tgl  malah muncul notif this program is generated by unregistered jarexe and it has expired to run for demo use

kemaren ngaish patch demo apa gimana nihhh ya salaaamm nyusahin pisan","['tolong', 'dong', 'efaktur', 'benerin', 'sudah', 'tanggal', '12', 'inituhhhhhh', 'hari', 'ini', 'mau', 'kelarin', 'pekerjaan', 'karena', 'sudah', 'dekat', 'tanggal', '15', 'malah', 'muncul', 'notif', 'this', 'program', 'is', 'generated', 'by', 'unregistered', 'jar2exe', 'and', 'itu', 'has', 'expired', 'tapi', 'run', 'for', 'demo', 'use', 'kemarin', 'ngaish', 'patch', 'demo', 'apa', 'bagaimana', 'nih', 'ya', 'salaaamm', 'menyusahkan', 'pisan']",-92,negative,"['tolong', 'efaktur', 'benerin', 'udah', 'tanggal', 'inituhhhhhh', 'kelarin', 'kerjaan', 'udh', 'deket', 'tgl', 'muncul', 'notif', 'this', 'program', 'generated', 'unregistered', 'jarexe', 'and', 'has', 'expired', 'run', 'for', 'demo', 'use', 'kemaren', 'ngaish', 'patch', 'demo', 'gimana', 'nihhh', 'salaaamm', 'nyusahin', 'pisan']",tolong efaktur benerin udah tanggal inituhhhhhh kelarin kerjaan udh deket tgl muncul notif this program generated unregistered jarexe and has expired run for demo use kemaren ngaish patch demo gimana nihhh salaaamm nyusahin pisan,Topik 3 - Lapor Pajak/SPT
"Maaf min mau tanya,,saya sudah menerima bukti pemotongan pajak tp lupa melaporkan pajak online,, apakah sudah terlambat ??",instagram,maaf min mau tanyasaya sudah menerima bukti pemotongan pajak tp lupa melaporkan pajak online apakah sudah terlambat,"['maaf', 'min', 'mau', 'tanyasaya', 'sudah', 'menerima', 'bukti', 'pemotongan', 'pajak', 'tapi', 'lupa', 'melaporkan', 'pajak', 'online', 'apakah', 'sudah', 'terlambat']",-58,negative,"['maaf', 'min', 'tanyasaya', 'menerima', 'bukti', 'pemotongan', 'pajak', 'lupa', 'melaporkan', 'pajak', 'online', 'terlambat']",maaf min tanyasaya menerima bukti pemotongan pajak lupa melaporkan pajak online terlambat,Topik 3 - Lapor Pajak/SPT
E faktur tuch perbaiki masa tiap bulan hrs begadang nungguin signal dan mungguin aplikasi yg jelek mulu @ditjenpajakri semoga gw di kirimin byk kritik nich buat @ditjenpajakri,instagram,e faktur tuch perbaiki masa tiap bulan hrs begadang nungguin signal dan mungguin aplikasi yg jelek mulu ditjenpajakri semoga gw di kirimin byk kritik nich buat ditjenpajakri,"['e', 'faktur', 'tuh', 'perbaiki', 'masa', 'tiap', 'bulan', 'harus', 'begadang', 'menunggu', 'signal', 'dan', 'mungguin', 'aplikasi', 'yang', 'jelek', 'mulu', 'ditjenpajakri', 'semoga', 'gue', 'di', 'mengirimi', 'banyak', 'kritik', 'nih', 'buat', 'ditjenpajakri']",-75,negative,"['faktur', 'tuch', 'perbaiki', 'hrs', 'begadang', 'nungguin', 'signal', 'mungguin', 'aplikasi', 'jelek', 'mulu', 'ditjenpajakri', 'semoga', 'kirimin', 'byk', 'kritik', 'nich', 'ditjenpajakri']",faktur tuch perbaiki hrs begadang nungguin signal mungguin aplikasi jelek mulu ditjenpajakri semoga kirimin byk kritik nich ditjenpajakri,Topik 3 - Lapor Pajak/SPT
Saya wa ke cabang djp tidak pernah dibales sudah 5 hari :)) padaha mau tnya mengenai lapor pajak tapi gabisa bantu,instagram,saya wa ke cabang djp tidak pernah dibales sudah  hari  padaha mau tnya mengenai lapor pajak tapi gabisa bantu,"['saya', 'wa', 'ke', 'cabang', 'djp', 'tidak', 'pernah', 'dibales', 'sudah', '5', 'hari', 'padaha', 'mau', 'tanya', 'mengenai', 'lapor', 'pajak', 'tapi', 'tidak bisa', 'bantu']",-49,negative,"['cabang', 'djp', 'dibales', 'padaha', 'tnya', 'lapor', 'pajak', 'gabisa', 'bantu']",cabang djp dibales padaha tnya lapor pajak gabisa bantu,Topik 3 - Lapor Pajak/SPT
"Min mau tanya, kenapa download bukpot bulanan pph21 cuma loading aja “bukti potong sedang dalam proses” tapi ga berhasil2, berapa lama proses download bukpot min?",instagram,min mau tanya kenapa download bukpot bulanan pph cuma loading aja bukti potong sedang dalam proses tapi ga berhasil berapa lama proses download bukpot min,"['min', 'mau', 'tanya', 'kenapa', 'download', 'bukpot', 'bulanan', 'pph21', 'cuma', 'loading', 'saja', 'bukti', 'potong', 'sedang', 'dalam', 'proses', 'tapi', 'tidak', 'berhasil2', 'berapa', 'lama', 'proses', 'download', 'bukpot', 'min']",-40,negative,"['min', 'download', 'bukpot', 'bulanan', 'pph', 'loading', 'aja', 'bukti', 'potong', 'proses', 'berhasil', 'proses', 'download', 'bukpot', 'min']",min download bukpot bulanan pph loading aja bukti potong proses berhasil proses download bukpot min,Topik 3 - Lapor Pajak/SPT
Tolonglah djponline nya diperbaiki masa laporan spt dari tadi muter2 terus,instagram,tolonglah djponline nya diperbaiki masa laporan spt dari tadi muter terus,"['tolonglah', 'djponline', 'ya', 'diperbaiki', 'masa', 'laporan', 'seperti', 'dari', 'tadi', 'muter2', 'terus']",-27,negative,"['tolonglah', 'djponline', 'nya', 'diperbaiki', 'laporan', 'spt', 'muter']",tolonglah djponline nya diperbaiki laporan spt muter,Topik 3 - Lapor Pajak/SPT
Heh billing pph 21 udh bayar dari tgl 20 maret masih ga kedetek sampe skrng,instagram,heh billing pph  udh bayar dari tgl  maret masih ga kedetek sampe skrng,"['heh', 'billing', 'pph', '21', 'sudah', 'bayar', 'dari', 'tanggal', '20', 'maret', 'masih', 'tidak', 'kedetek', 'sampai', 'sekarang']",-41,negative,"['heh', 'billing', 'pph', 'udh', 'bayar', 'tgl', 'maret', 'kedetek', 'sampe', 'skrng']",heh billing pph udh bayar tgl maret kedetek sampe skrng,Topik 3 - Lapor Pajak/SPT
"Minnn, puntenn. Udah bayar ppn tanggal 26maret, tapi kok pas mau lapor hari ini (5 apr), tulisannya belum dibayar. Gimana ya??? Padahal bayarnya sebelum libur lebaran lohhh. Capek banget liburan kudu buka laptoppp",instagram,minnn puntenn udah bayar ppn tanggal maret tapi kok pas mau lapor hari ini  apr tulisannya belum dibayar gimana ya padahal bayarnya sebelum libur lebaran lohhh capek banget liburan kudu buka laptoppp,"['minnn', 'puntenn', 'sudah', 'bayar', 'ppn', 'tanggal', '26maret', 'tapi', 'kok', 'pas', 'mau', 'lapor', 'hari', 'ini', '5', 'apr', 'tulisannya', 'belum', 'dibayar', 'bagaimana', 'ya', 'padahal', 'bayarnya', 'sebelum', 'libur', 'lebaran', 'loh', 'capek', 'banget', 'liburan', 'kudu', 'buka', 'laptoppp']",-57,negative,"['minnn', 'puntenn', 'udah', 'bayar', 'ppn', 'tanggal', 'maret', 'pas', 'lapor', 'apr', 'tulisannya', 'dibayar', 'gimana', 'bayarnya', 'libur', 'lebaran', 'lohhh', 'capek', 'banget', 'liburan', 'kudu', 'buka', 'laptoppp']",minnn puntenn udah bayar ppn tanggal maret pas lapor apr tulisannya dibayar gimana bayarnya libur lebaran lohhh capek banget liburan kudu buka laptoppp,Topik 3 - Lapor Pajak/SPT
"Udh bagus pajak dibayar, giliran mau lapor malah susah",instagram,udh bagus pajak dibayar giliran mau lapor malah susah,"['sudah', 'bagus', 'pajak', 'dibayar', 'giliran', 'mau', 'lapor', 'malah', 'susah']",-26,negative,"['udh', 'bagus', 'pajak', 'dibayar', 'giliran', 'lapor', 'susah']",udh bagus pajak dibayar giliran lapor susah,Topik 3 - Lapor Pajak/SPT
"Bayar pajak pas dapat uang, bayar pajak lagi pas lagi pakai uangnya, terus bayar pajak lagi buat barang yg kamu beli pakai uang yg sebelumnya kena pajak. Susah susah bayar pajak kita juga yg melapor, susah² melapor tata cara susah aplikasi berantakan dll.",instagram,bayar pajak pas dapat uang bayar pajak lagi pas lagi pakai uangnya terus bayar pajak lagi buat barang yg kamu beli pakai uang yg sebelumnya kena pajak susah susah bayar pajak kita juga yg melapor susah melapor tata cara susah aplikasi berantakan dll,"['bayar', 'pajak', 'pas', 'dapat', 'uang', 'bayar', 'pajak', 'lagi', 'pas', 'lagi', 'pakai', 'uangnya', 'terus', 'bayar', 'pajak', 'lagi', 'buat', 'barang', 'yang', 'kamu', 'beli', 'pakai', 'uang', 'yang', 'sebelumnya', 'kena', 'pajak', 'susah', 'susah', 'bayar', 'pajak', 'kita', 'juga', 'yang', 'melapor', 'susah', 'melapor', 'tata', 'cara', 'susah', 'aplikasi', 'berantakan', 'dll']",-134,negative,"['bayar', 'pajak', 'pas', 'uang', 'bayar', 'pajak', 'pas', 'pakai', 'uangnya', 'bayar', 'pajak', 'barang', 'beli', 'pakai', 'uang', 'kena', 'pajak', 'susah', 'susah', 'bayar', 'pajak', 'melapor', 'susah', 'melapor', 'tata', 'susah', 'aplikasi', 'berantakan', 'dll']",bayar pajak pas uang bayar pajak pas pakai uangnya bayar pajak barang beli pakai uang kena pajak susah susah bayar pajak melapor susah melapor tata susah aplikasi berantakan dll,Topik 3 - Lapor Pajak/SPT
"@ditjenpajakri , saya lapor ppn masa februari kok ga bisa min , nominal PPN tidak berubah walaupun nominal di xml kota besarkan dan kecilkan. Apakah emang eror atau gmn nihh",instagram,ditjenpajakri  saya lapor ppn masa februari kok ga bisa min  nominal ppn tidak berubah walaupun nominal di xml kota besarkan dan kecilkan apakah emang eror atau gmn nihh,"['ditjenpajakri', 'saya', 'lapor', 'ppn', 'masa', 'februari', 'kok', 'tidak', 'bisa', 'min', 'nominal', 'ppn', 'tidak', 'berubah', 'walaupun', 'nominal', 'di', 'xml', 'kota', 'besarkan', 'dan', 'kecilkan', 'apakah', 'memang', 'eror', 'atau', 'bagaimana', 'nih']",-51,negative,"['ditjenpajakri', 'lapor', 'ppn', 'februari', 'min', 'nominal', 'ppn', 'berubah', 'nominal', 'xml', 'kota', 'besarkan', 'kecilkan', 'emang', 'eror', 'gmn', 'nihh']",ditjenpajakri lapor ppn februari min nominal ppn berubah nominal xml kota besarkan kecilkan emang eror gmn nihh,Topik 3 - Lapor Pajak/SPT
"Kite yg bayar kite yg lapor, begimane seh",instagram,kite yg bayar kite yg lapor begimane seh,"['kita', 'yang', 'bayar', 'kita', 'yang', 'lapor', 'begimane', 'sih']",-4,negative,"['kite', 'bayar', 'kite', 'lapor', 'begimane', 'seh']",kite bayar kite lapor begimane seh,Topik 3 - Lapor Pajak/SPT
"sebenar gak perlu hal beginian lapor melapor buat wajib pajak takut, harusnya di hapus donk biar pada patuh, ini yg patuh di teror mulu",instagram,sebenar gak perlu hal beginian lapor melapor buat wajib pajak takut harusnya di hapus donk biar pada patuh ini yg patuh di teror mulu,"['sebenar', 'tidak', 'perlu', 'hal', 'beginian', 'lapor', 'melapor', 'buat', 'wajib', 'pajak', 'takut', 'harusnya', 'di', 'hapus', 'dong', 'biar', 'pada', 'patuh', 'ini', 'yang', 'patuh', 'di', 'teror', 'mulu']",-62,negative,"['sebenar', 'gak', 'lapor', 'melapor', 'wajib', 'pajak', 'takut', 'hapus', 'donk', 'biar', 'patuh', 'patuh', 'teror', 'mulu']",sebenar gak lapor melapor wajib pajak takut hapus donk biar patuh patuh teror mulu,Topik 3 - Lapor Pajak/SPT
Ini efakturnya g bisa appr aja knp...mepet ke tgl 15 repot nih,instagram,ini efakturnya g bisa appr aja knpmepet ke tgl  repot nih,"['ini', 'efakturnya', 'tidak', 'bisa', 'appr', 'saja', 'knpmepet', 'ke', 'tanggal', '15', 'repot', 'nih']",-39,negative,"['efakturnya', 'appr', 'aja', 'knpmepet', 'tgl', 'repot', 'nih']",efakturnya appr aja knpmepet tgl repot nih,Topik 3 - Lapor Pajak/SPT
"Dari kemarin efaktur eror mulu, ga bisa upload faktur ini min",instagram,dari kemarin efaktur eror mulu ga bisa upload faktur ini min,"['dari', 'kemarin', 'efaktur', 'eror', 'mulu', 'tidak', 'bisa', 'upload', 'faktur', 'ini', 'min']",-48,negative,"['kemarin', 'efaktur', 'eror', 'mulu', 'upload', 'faktur', 'min']",kemarin efaktur eror mulu upload faktur min,Topik 3 - Lapor Pajak/SPT
DJP Online sama Efaktur eror terus dai kemarin tolong diperbaiki system' nya,instagram,djp online sama efaktur eror terus dai kemarin tolong diperbaiki system nya,"['djp', 'online', 'sama', 'efaktur', 'eror', 'terus', 'dai', 'kemarin', 'tolong', 'diperbaiki', 'system', 'ya']",-29,negative,"['djp', 'online', 'efaktur', 'eror', 'dai', 'kemarin', 'tolong', 'diperbaiki', 'system', 'nya']",djp online efaktur eror dai kemarin tolong diperbaiki system nya,Topik 3 - Lapor Pajak/SPT
@ditjenpajakri tdk ada yg dpt gaji alias blm ada aktivitas apa wajib lapor PPh 21 masa ?,instagram,ditjenpajakri tdk ada yg dpt gaji alias blm ada aktivitas apa wajib lapor pph  masa,"['ditjenpajakri', 'tidak', 'ada', 'yang', 'dapat', 'gaji', 'alias', 'belum', 'ada', 'aktivitas', 'apa', 'wajib', 'lapor', 'pph', '21', 'masa']",-27,negative,"['ditjenpajakri', 'tdk', 'dpt', 'gaji', 'alias', 'blm', 'aktivitas', 'wajib', 'lapor', 'pph']",ditjenpajakri tdk dpt gaji alias blm aktivitas wajib lapor pph,Topik 3 - Lapor Pajak/SPT
Nanya dong ini msh espt atau udh wajib ebupot?,instagram,nanya dong ini msh espt atau udh wajib ebupot,"['bertanya', 'dong', 'ini', 'masih', 'espt', 'atau', 'sudah', 'wajib', 'ebupot']",-27,negative,"['nanya', 'msh', 'espt', 'udh', 'wajib', 'ebupot']",nanya msh espt udh wajib ebupot,Topik 3 - Lapor Pajak/SPT
Kok faktur pajak gua kosong tiba2 sih ??? Pas di download,instagram,kok faktur pajak gua kosong tiba sih  pas di download,"['kok', 'faktur', 'pajak', 'gua', 'kosong', 'tiba-tiba', 'sih', 'pas', 'di', 'download']",-31,negative,"['faktur', 'pajak', 'gua', 'kosong', 'sih', 'pas', 'download']",faktur pajak gua kosong sih pas download,Topik 3 - Lapor Pajak/SPT
kok prinan faktur pajaknya kosong ya.. cuma draft template doang gak ada isinya.. padahal pas di edit ada smua datanya,instagram,kok prinan faktur pajaknya kosong ya cuma draft template doang gak ada isinya padahal pas di edit ada smua datanya,"['kok', 'prinan', 'faktur', 'pajaknya', 'kosong', 'ya', 'cuma', 'draft', 'template', 'doang', 'tidak', 'ada', 'isinya', 'padahal', 'pas', 'di', 'edit', 'ada', 'semua', 'datanya']",-50,negative,"['prinan', 'faktur', 'pajaknya', 'kosong', 'draft', 'template', 'doang', 'gak', 'isinya', 'pas', 'edit', 'smua', 'datanya']",prinan faktur pajaknya kosong draft template doang gak isinya pas edit smua datanya,Topik 3 - Lapor Pajak/SPT
"Pelaporan pajaknya lebih dipermudah, soalnya pasti banyak yg gk ngerti",instagram,pelaporan pajaknya lebih dipermudah soalnya pasti banyak yg gk ngerti,"['pelaporan', 'pajaknya', 'lebih', 'dipermudah', 'soalnya', 'pasti', 'banyak', 'yang', 'tidak', 'mengerti']",-22,negative,"['pelaporan', 'pajaknya', 'dipermudah', 'ngerti']",pelaporan pajaknya dipermudah ngerti,Topik 3 - Lapor Pajak/SPT
Aku pernah ketipu juga waktu itu.. link aplikasi yg di urutan nomer 2 hpku di sadap daga di ambil.. serem bgt.. trus nomer hpny +62 895-3295-12588 tambahan min sy pernah laporin juga waktu itu kw djp via tlp,instagram,aku pernah ketipu juga waktu itu link aplikasi yg di urutan nomer  hpku di sadap daga di ambil serem bgt trus nomer hpny   tambahan min sy pernah laporin juga waktu itu kw djp via tlp,"['aku', 'pernah', 'tertipu', 'juga', 'waktu', 'itu', 'link', 'aplikasi', 'yang', 'di', 'urutan', 'nomer', '2', 'hpku', 'di', 'sadap', 'daga', 'di', 'ambil', 'seram', 'banget', 'terus', 'nomer', 'hpny', '62', '895329512588', 'tambahan', 'min', 'saya', 'pernah', 'laporin', 'juga', 'waktu', 'itu', 'kau', 'djp', 'via', 'telepon']",-56,negative,"['ketipu', 'link', 'aplikasi', 'urutan', 'nomer', 'hpku', 'sadap', 'daga', 'ambil', 'serem', 'bgt', 'trus', 'nomer', 'hpny', 'tambahan', 'min', 'laporin', 'djp', 'via', 'tlp']",ketipu link aplikasi urutan nomer hpku sadap daga ambil serem bgt trus nomer hpny tambahan min laporin djp via tlp,Topik 3 - Lapor Pajak/SPT
