content,source,cleaned,t,sentiment_score,sentiment,tokens,joined,topik
brarti thn 2024 masih berlaku omset yg dibawah 4.8 pertahun bayar pajaknya dibulan setelah omset mencapai 500 jt? @ditjenpajakri,instagram,brarti thn  masih berlaku omset yg dibawah  pertahun bayar pajaknya dibulan setelah omset mencapai  jt ditjenpajakri,"['berarti', 'tahun', '2024', 'masih', 'berlaku', 'omset', 'yang', 'dibawah', '48', 'pertahun', 'bayar', 'pajaknya', 'dibulan', 'setelah', 'omset', 'mencapai', '500', 'juta', 'ditjenpajakri']",-14,negative,"['brarti', 'thn', 'berlaku', 'omset', 'dibawah', 'pertahun', 'bayar', 'pajaknya', 'dibulan', 'omset', 'mencapai', 'ditjenpajakri']",brarti thn berlaku omset dibawah pertahun bayar pajaknya dibulan omset mencapai ditjenpajakri,Topik 5 - Pembayaran/Kantor Pajak
Coretax benerin dl Min. Dr kmren sore gk bisa buka. Saya mau bayar pajak nih. Biar uangnya bisa dipake buat negara. Haha,instagram,coretax benerin dl min dr kmren sore gk bisa buka saya mau bayar pajak nih biar uangnya bisa dipake buat negara haha,"['coretax', 'benerin', 'dulu', 'min', 'dari', 'kemarin', 'sore', 'tidak', 'bisa', 'buka', 'saya', 'mau', 'bayar', 'pajak', 'nih', 'biar', 'uangnya', 'bisa', 'dipakai', 'buat', 'negara', 'haha']",-51,negative,"['coretax', 'benerin', 'min', 'kmren', 'sore', 'buka', 'bayar', 'pajak', 'nih', 'biar', 'uangnya', 'dipake', 'negara', 'haha']",coretax benerin min kmren sore buka bayar pajak nih biar uangnya dipake negara haha,Topik 5 - Pembayaran/Kantor Pajak
Coretax benerin dulu itu. Ntar kalau terlambat bayar pajak yg disalahin kita-kita lagi.,instagram,coretax benerin dulu itu ntar kalau terlambat bayar pajak yg disalahin kitakita lagi,"['coretax', 'benerin', 'dulu', 'itu', 'entar', 'kalau', 'terlambat', 'bayar', 'pajak', 'yang', 'disalahin', 'kitakita', 'lagi']",-26,negative,"['coretax', 'benerin', 'ntar', 'terlambat', 'bayar', 'pajak', 'disalahin', 'kitakita']",coretax benerin ntar terlambat bayar pajak disalahin kitakita,Topik 5 - Pembayaran/Kantor Pajak
"Bangun rumah sendiri di palak sama negara  emang lucunya negri ini ya Allah, sumber daya Alam melimpah ruah tapi penghasilan tertinggi di negara ini dari meras uang rakyat nya sendiri (pajak)",instagram,bangun rumah sendiri di palak sama negara  emang lucunya negri ini ya allah sumber daya alam melimpah ruah tapi penghasilan tertinggi di negara ini dari meras uang rakyat nya sendiri pajak,"['bangun', 'rumah', 'sendiri', 'di', 'palak', 'sama', 'negara', 'memang', 'lucunya', 'negeri', 'ini', 'ya', 'allah', 'sumber', 'daya', 'alam', 'melimpah', 'ruah', 'tapi', 'penghasilan', 'tertinggi', 'di', 'negara', 'ini', 'dari', 'meras', 'uang', 'rakyat', 'ya', 'sendiri', 'pajak']",-93,negative,"['bangun', 'rumah', 'palak', 'negara', 'emang', 'lucunya', 'negri', 'allah', 'sumber', 'daya', 'alam', 'melimpah', 'ruah', 'penghasilan', 'tertinggi', 'negara', 'meras', 'uang', 'rakyat', 'nya', 'pajak']",bangun rumah palak negara emang lucunya negri allah sumber daya alam melimpah ruah penghasilan tertinggi negara meras uang rakyat nya pajak,Topik 5 - Pembayaran/Kantor Pajak
"https://rumahkonfirmasi.pajak.go.id/
min tolong dong ini udah berhari-hari gk bisa akses rumah konfirmasi.. bayar pajak tp susah banget begini sih",instagram,"httpsrumahkonfirmasipajakgoid
min tolong dong ini udah berharihari gk bisa akses rumah konfirmasi bayar pajak tp susah banget begini sih","['httpsrumahkonfirmasipajakgoid', 'min', 'tolong', 'dong', 'ini', 'sudah', 'berharihari', 'tidak', 'bisa', 'akses', 'rumah', 'konfirmasi', 'bayar', 'pajak', 'tapi', 'susah', 'banget', 'begini', 'sih']",-78,negative,"['httpsrumahkonfirmasipajakgoid', 'min', 'tolong', 'udah', 'berharihari', 'akses', 'rumah', 'konfirmasi', 'bayar', 'pajak', 'susah', 'banget', 'sih']",httpsrumahkonfirmasipajakgoid min tolong udah berharihari akses rumah konfirmasi bayar pajak susah banget sih,Topik 5 - Pembayaran/Kantor Pajak
bayar pajak buat apaan si? emang ada guna nya?,instagram,bayar pajak buat apaan si emang ada guna nya,"['bayar', 'pajak', 'buat', 'apaan', 'sih', 'memang', 'ada', 'guna', 'ya']",-38,negative,"['bayar', 'pajak', 'emang', 'nya']",bayar pajak emang nya,Topik 5 - Pembayaran/Kantor Pajak
"rakyat yg bekerja, pelaku usaha yg berusaha hidupi banyak orang dan memberikan lapangan pekerjaan, tp kita2 jg yg diperas oleh AR dan tim pemeriksa dng asumsi2 mereka yg memberatkan wajib pajak. padahal ketika usaha wajib pajak berhasil, uang2 pajaknya utk bayar2 gajian mereka juga. in the name of “target” dari atasan katanya, jadi mesti gmn caranya achieve segitu dr wajib2 pajak. jd sebisa mungkin wajib pajak dikenakan angka yg bisa “bantu” selamatkan jabatan mereka katanya",instagram,rakyat yg bekerja pelaku usaha yg berusaha hidupi banyak orang dan memberikan lapangan pekerjaan tp kita jg yg diperas oleh ar dan tim pemeriksa dng asumsi mereka yg memberatkan wajib pajak padahal ketika usaha wajib pajak berhasil uang pajaknya utk bayar gajian mereka juga in the name of target dari atasan katanya jadi mesti gmn caranya achieve segitu dr wajib pajak jd sebisa mungkin wajib pajak dikenakan angka yg bisa bantu selamatkan jabatan mereka katanya,"['rakyat', 'yang', 'bekerja', 'pelaku', 'usaha', 'yang', 'berusaha', 'hidupi', 'banyak', 'orang', 'dan', 'memberikan', 'lapangan', 'pekerjaan', 'tapi', 'kita2', 'juga', 'yang', 'diperas', 'oleh', 'ar', 'dan', 'tim', 'pemeriksa', 'dengan', 'asumsi2', 'mereka', 'yang', 'memberatkan', 'wajib', 'pajak', 'padahal', 'ketika', 'usaha', 'wajib', 'pajak', 'berhasil', 'uang2', 'pajaknya', 'untuk', 'bayar2', 'gajian', 'mereka', 'juga', 'ini', 'the', 'name', 'of', 'target', 'dari', 'atasan', 'katanya', 'jadi', 'mesti', 'bagaimana', 'caranya', 'achieve', 'segitu', 'dari', 'wajib2', 'pajak', 'jadi', 'sebisa', 'mungkin', 'wajib', 'pajak', 'dikenakan', 'angka', 'yang', 'bisa', 'bantu', 'selamatkan', 'jabatan', 'mereka', 'katanya']",-129,negative,"['rakyat', 'pelaku', 'usaha', 'berusaha', 'hidupi', 'orang', 'lapangan', 'pekerjaan', 'diperas', 'tim', 'pemeriksa', 'dng', 'asumsi', 'memberatkan', 'wajib', 'pajak', 'usaha', 'wajib', 'pajak', 'berhasil', 'uang', 'pajaknya', 'utk', 'bayar', 'gajian', 'the', 'name', 'target', 'atasan', 'mesti', 'gmn', 'achieve', 'segitu', 'wajib', 'pajak', 'sebisa', 'wajib', 'pajak', 'dikenakan', 'angka', 'bantu', 'selamatkan', 'jabatan']",rakyat pelaku usaha berusaha hidupi orang lapangan pekerjaan diperas tim pemeriksa dng asumsi memberatkan wajib pajak usaha wajib pajak berhasil uang pajaknya utk bayar gajian the name target atasan mesti gmn achieve segitu wajib pajak sebisa wajib pajak dikenakan angka bantu selamatkan jabatan,Topik 5 - Pembayaran/Kantor Pajak
Tujuan kita bayar pajak apa ya min? Dan binefit yang kita dapat karna bayar pajak apa? Adakah jaminannya? Dan kemana larinya uang pajak itu?,instagram,tujuan kita bayar pajak apa ya min dan binefit yang kita dapat karna bayar pajak apa adakah jaminannya dan kemana larinya uang pajak itu,"['tujuan', 'kita', 'bayar', 'pajak', 'apa', 'ya', 'min', 'dan', 'binefit', 'yang', 'kita', 'dapat', 'karena', 'bayar', 'pajak', 'apa', 'adakah', 'jaminannya', 'dan', 'kemana', 'larinya', 'uang', 'pajak', 'itu']",-60,negative,"['tujuan', 'bayar', 'pajak', 'min', 'binefit', 'karna', 'bayar', 'pajak', 'adakah', 'jaminannya', 'kemana', 'larinya', 'uang', 'pajak']",tujuan bayar pajak min binefit karna bayar pajak adakah jaminannya kemana larinya uang pajak,Topik 5 - Pembayaran/Kantor Pajak
"Meskipun pendpatannya tdk besar ,rakyat kecil itu Taat bYar PBB,dan PBB tahun ini naiknya ga umum?pdhl tanah dan bangunan ga bertambah luas,smoga taun depan PBB TURUN,",instagram,meskipun pendpatannya tdk besar rakyat kecil itu taat byar pbbdan pbb tahun ini naiknya ga umumpdhl tanah dan bangunan ga bertambah luassmoga taun depan pbb turun,"['meskipun', 'pendpatannya', 'tidak', 'besar', 'rakyat', 'kecil', 'itu', 'taat', 'byar', 'pbbdan', 'pbb', 'tahun', 'ini', 'naiknya', 'tidak', 'umumpdhl', 'tanah', 'dan', 'bangunan', 'tidak', 'bertambah', 'luassmoga', 'tahun', 'depan', 'pbb', 'turun']",-54,negative,"['pendpatannya', 'tdk', 'rakyat', 'taat', 'byar', 'pbbdan', 'pbb', 'naiknya', 'umumpdhl', 'tanah', 'bangunan', 'bertambah', 'luassmoga', 'taun', 'pbb', 'turun']",pendpatannya tdk rakyat taat byar pbbdan pbb naiknya umumpdhl tanah bangunan bertambah luassmoga taun pbb turun,Topik 5 - Pembayaran/Kantor Pajak
"Perlu diingat dan dipertimbangkan bahwa rakyat kecil dan menengah merupakan person yang taat terhadap pajak dan kebijakan pemerintah, dimohon untuk selalu berasaskan keadilan, jangan terlalu menitik beratkan pajak ke pada rakyat kecil dan menengah.",instagram,perlu diingat dan dipertimbangkan bahwa rakyat kecil dan menengah merupakan person yang taat terhadap pajak dan kebijakan pemerintah dimohon untuk selalu berasaskan keadilan jangan terlalu menitik beratkan pajak ke pada rakyat kecil dan menengah,"['perlu', 'diingat', 'dan', 'dipertimbangkan', 'bahwa', 'rakyat', 'kecil', 'dan', 'menengah', 'merupakan', 'person', 'yang', 'taat', 'terhadap', 'pajak', 'dan', 'kebijakan', 'pemerintah', 'dimohon', 'untuk', 'selalu', 'berasaskan', 'keadilan', 'jangan', 'terlalu', 'menitik', 'beratkan', 'pajak', 'ke', 'pada', 'rakyat', 'kecil', 'dan', 'menengah']",-40,negative,"['dipertimbangkan', 'rakyat', 'menengah', 'person', 'taat', 'pajak', 'kebijakan', 'pemerintah', 'dimohon', 'berasaskan', 'keadilan', 'menitik', 'beratkan', 'pajak', 'rakyat', 'menengah']",dipertimbangkan rakyat menengah person taat pajak kebijakan pemerintah dimohon berasaskan keadilan menitik beratkan pajak rakyat menengah,Topik 5 - Pembayaran/Kantor Pajak
"Eaaaa... akhirnya keluar juga jawaban template nya... kata gw juga kemaren kagak perlu ngecek"" dulu, langsung aja bilang gak ada bocor... data rakyat Indonesia mah semuanya aman... kalo ada yg bocor, itu data warga Konoha atau Wakanda... selamat yaa DJP....",instagram,eaaaa akhirnya keluar juga jawaban template nya kata gw juga kemaren kagak perlu ngecek dulu langsung aja bilang gak ada bocor data rakyat indonesia mah semuanya aman kalo ada yg bocor itu data warga konoha atau wakanda selamat yaa djp,"['eaaaa', 'akhirnya', 'keluar', 'juga', 'jawaban', 'template', 'ya', 'kata', 'gue', 'juga', 'kemarin', 'kagak', 'perlu', 'mengecek', 'dulu', 'langsung', 'saja', 'bilang', 'tidak', 'ada', 'bocor', 'data', 'rakyat', 'indonesia', 'mah', 'semuanya', 'aman', 'kalau', 'ada', 'yang', 'bocor', 'itu', 'data', 'warga', 'konoha', 'atau', 'wakanda', 'selamat', 'ya', 'djp']",-45,negative,"['eaaaa', 'template', 'nya', 'kemaren', 'kagak', 'ngecek', 'langsung', 'aja', 'bilang', 'gak', 'bocor', 'data', 'rakyat', 'indonesia', 'mah', 'aman', 'kalo', 'bocor', 'data', 'warga', 'konoha', 'wakanda', 'selamat', 'yaa', 'djp']",eaaaa template nya kemaren kagak ngecek langsung aja bilang gak bocor data rakyat indonesia mah aman kalo bocor data warga konoha wakanda selamat yaa djp,Topik 5 - Pembayaran/Kantor Pajak
Suka suka aja lah.. meng sedih rakyat g ad harganya,instagram,suka suka aja lah meng sedih rakyat g ad harganya,"['suka', 'suka', 'saja', 'lah', 'meng', 'sedih', 'rakyat', 'tidak', 'ada', 'harganya']",-13,negative,"['suka', 'suka', 'aja', 'meng', 'sedih', 'rakyat', 'harganya']",suka suka aja meng sedih rakyat harganya,Topik 5 - Pembayaran/Kantor Pajak
"Pajak dari rakyat ttp ngalir, tapi transum, fasilitas umum dan Subsidi masih langka. Itu uang pajak dari rakyat untuk rakyat atau dari rakyat untuk pejabat??",instagram,pajak dari rakyat ttp ngalir tapi transum fasilitas umum dan subsidi masih langka itu uang pajak dari rakyat untuk rakyat atau dari rakyat untuk pejabat,"['pajak', 'dari', 'rakyat', 'tetap', 'mengalir', 'tapi', 'transum', 'fasilitas', 'umum', 'dan', 'subsidi', 'masih', 'langka', 'itu', 'uang', 'pajak', 'dari', 'rakyat', 'untuk', 'rakyat', 'atau', 'dari', 'rakyat', 'untuk', 'pejabat']",-55,negative,"['pajak', 'rakyat', 'ttp', 'ngalir', 'transum', 'fasilitas', 'subsidi', 'langka', 'uang', 'pajak', 'rakyat', 'rakyat', 'rakyat', 'pejabat']",pajak rakyat ttp ngalir transum fasilitas subsidi langka uang pajak rakyat rakyat rakyat pejabat,Topik 5 - Pembayaran/Kantor Pajak
Harga Barang Sudah Kena 12% Pas Bayar pakai QRIS 12 % jadi 24 % Dong,instagram,harga barang sudah kena  pas bayar pakai qris   jadi   dong,"['harga', 'barang', 'sudah', 'kena', '12', 'pas', 'bayar', 'pakai', 'qris', '12', 'jadi', '24', 'dong']",-11,negative,"['harga', 'barang', 'kena', 'pas', 'bayar', 'pakai', 'qris']",harga barang kena pas bayar pakai qris,Topik 5 - Pembayaran/Kantor Pajak
"Disuruh wajib bayar pajak, tp web down. Udah gratis kah?",instagram,disuruh wajib bayar pajak tp web down udah gratis kah,"['disuruh', 'wajib', 'bayar', 'pajak', 'tapi', 'web', 'down', 'sudah', 'gratis', 'kah']",-39,negative,"['disuruh', 'wajib', 'bayar', 'pajak', 'web', 'down', 'udah', 'gratis', 'kah']",disuruh wajib bayar pajak web down udah gratis kah,Topik 5 - Pembayaran/Kantor Pajak
Jika anak2 saya tidak mendapatkan bantuan pemerintah apa saya berhak tidak membayar pajak ?,instagram,jika anak saya tidak mendapatkan bantuan pemerintah apa saya berhak tidak membayar pajak,"['jika', 'anak-anak', 'saya', 'tidak', 'mendapatkan', 'bantuan', 'pemerintah', 'apa', 'saya', 'berhak', 'tidak', 'membayar', 'pajak']",-39,negative,"['anak', 'bantuan', 'pemerintah', 'berhak', 'membayar', 'pajak']",anak bantuan pemerintah berhak membayar pajak,Topik 5 - Pembayaran/Kantor Pajak
Honda Beat di pedalaman sama Honda Beat di Kota besar bayar pajak sama tapi rasa dan penerangan jalan beda  Manyala Pajak ku,instagram,honda beat di pedalaman sama honda beat di kota besar bayar pajak sama tapi rasa dan penerangan jalan beda  manyala pajak ku,"['honda', 'beat', 'di', 'pedalaman', 'sama', 'honda', 'beat', 'di', 'kota', 'besar', 'bayar', 'pajak', 'sama', 'tapi', 'rasa', 'dan', 'penerangan', 'jalan', 'beda', 'manyala', 'pajak', 'ku']",-76,negative,"['honda', 'beat', 'pedalaman', 'honda', 'beat', 'kota', 'bayar', 'pajak', 'penerangan', 'jalan', 'beda', 'manyala', 'pajak']",honda beat pedalaman honda beat kota bayar pajak penerangan jalan beda manyala pajak,Topik 5 - Pembayaran/Kantor Pajak
"SERVERNYA BENERIN DULU, MASA BARU BISA AKSES PAS MLM KALIAM MAU BAYAR BIAYA LEMBUR KAMI KAH?",instagram,servernya benerin dulu masa baru bisa akses pas mlm kaliam mau bayar biaya lembur kami kah,"['servernya', 'benerin', 'dulu', 'masa', 'baru', 'bisa', 'akses', 'pas', 'malam', 'kaliam', 'mau', 'bayar', 'biaya', 'lembur', 'kami', 'kah']",-18,negative,"['servernya', 'benerin', 'akses', 'pas', 'mlm', 'kaliam', 'bayar', 'biaya', 'lembur', 'kah']",servernya benerin akses pas mlm kaliam bayar biaya lembur kah,Topik 5 - Pembayaran/Kantor Pajak
Bukti pemerintah hanya mementingkan rakyat kelas atas~,instagram,bukti pemerintah hanya mementingkan rakyat kelas atas,"['bukti', 'pemerintah', 'hanya', 'mementingkan', 'rakyat', 'kelas', 'atas']",-9,negative,"['bukti', 'pemerintah', 'mementingkan', 'rakyat', 'kelas']",bukti pemerintah mementingkan rakyat kelas,Topik 5 - Pembayaran/Kantor Pajak
Woy... Situs pajak rentan banget kegagalan system.... Cari SDM yg mumpuni dong buat rawat system biar mempermudah masyarakat.... Qta bayar pajak biar situ mmperkerjakan yg becus di bidangnya,instagram,woy situs pajak rentan banget kegagalan system cari sdm yg mumpuni dong buat rawat system biar mempermudah masyarakat qta bayar pajak biar situ mmperkerjakan yg becus di bidangnya,"['woy', 'situs', 'pajak', 'rentan', 'banget', 'kegagalan', 'system', 'cari', 'sdm', 'yang', 'mumpuni', 'dong', 'buat', 'rawat', 'system', 'biar', 'mempermudah', 'masyarakat', 'kita', 'bayar', 'pajak', 'biar', 'situ', 'mmperkerjakan', 'yang', 'becus', 'di', 'bidangnya']",-71,negative,"['woy', 'situs', 'pajak', 'rentan', 'banget', 'kegagalan', 'system', 'cari', 'sdm', 'mumpuni', 'rawat', 'system', 'biar', 'mempermudah', 'masyarakat', 'qta', 'bayar', 'pajak', 'biar', 'situ', 'mmperkerjakan', 'becus', 'bidangnya']",woy situs pajak rentan banget kegagalan system cari sdm mumpuni rawat system biar mempermudah masyarakat qta bayar pajak biar situ mmperkerjakan becus bidangnya,Topik 5 - Pembayaran/Kantor Pajak
senin Admin ig pajak kaget ni d geruduk netizen gara2 c razman ayooo netizen bantu razman bayar Pajak,instagram,senin admin ig pajak kaget ni d geruduk netizen gara c razman ayooo netizen bantu razman bayar pajak,"['senin', 'admin', 'ig', 'pajak', 'kaget', 'nih', 'di', 'geruduk', 'netizen', 'gara-gara', 'sih', 'razman', 'ayo', 'netizen', 'bantu', 'razman', 'bayar', 'pajak']",-38,negative,"['senin', 'admin', 'pajak', 'kaget', 'geruduk', 'netizen', 'gara', 'razman', 'ayooo', 'netizen', 'bantu', 'razman', 'bayar', 'pajak']",senin admin pajak kaget geruduk netizen gara razman ayooo netizen bantu razman bayar pajak,Topik 5 - Pembayaran/Kantor Pajak
Tolong cek kantor Razman blm bayar pajak,instagram,tolong cek kantor razman blm bayar pajak,"['tolong', 'cek', 'kantor', 'razman', 'belum', 'bayar', 'pajak']",-27,negative,"['tolong', 'cek', 'kantor', 'razman', 'blm', 'bayar', 'pajak']",tolong cek kantor razman blm bayar pajak,Topik 5 - Pembayaran/Kantor Pajak
Pak razman belum bayar pajak . Kpd bpk/ibu tukang pajak,instagram,pak razman belum bayar pajak  kpd bpkibu tukang pajak,"['pak', 'razman', 'belum', 'bayar', 'pajak', 'kepada', 'bpkibu', 'tukang', 'pajak']",-32,negative,"['razman', 'bayar', 'pajak', 'kpd', 'bpkibu', 'tukang', 'pajak']",razman bayar pajak kpd bpkibu tukang pajak,Topik 5 - Pembayaran/Kantor Pajak
"pak, itu razman belom bayar pajak, kate niki yee bukan gue",instagram,pak itu razman belom bayar pajak kate niki yee bukan gue,"['pak', 'itu', 'razman', 'belum', 'bayar', 'pajak', 'kata', 'niki', 'ya', 'bukan', 'gue']",-36,negative,"['razman', 'belom', 'bayar', 'pajak', 'kate', 'niki', 'yee', 'gue']",razman belom bayar pajak kate niki yee gue,Topik 5 - Pembayaran/Kantor Pajak
Pak sudah bayar bajak belum ? @razmannasution71,instagram,pak sudah bayar bajak belum  razmannasution,"['pak', 'sudah', 'bayar', 'bajak', 'belum', 'razmannasution71']",-25,negative,"['bayar', 'bajak', 'razmannasution']",bayar bajak razmannasution,Topik 5 - Pembayaran/Kantor Pajak
Pakkkkk @razmannasution71 belum bayar pajakkk gg pak..,instagram,pakkkkk razmannasution belum bayar pajakkk gg pak,"['pakkkkk', 'razmannasution71', 'belum', 'bayar', 'pajakkk', 'tidak', 'pak']",-21,negative,"['pakkkkk', 'razmannasution', 'bayar', 'pajakkk']",pakkkkk razmannasution bayar pajakkk,Topik 5 - Pembayaran/Kantor Pajak
@razmannasution71 tolong bayar pajak wkwk,instagram,razmannasution tolong bayar pajak wkwk,"['razmannasution71', 'tolong', 'bayar', 'pajak', 'wkwk']",-14,negative,"['razmannasution', 'tolong', 'bayar', 'pajak', 'wkwk']",razmannasution tolong bayar pajak wkwk,Topik 5 - Pembayaran/Kantor Pajak
Sirazman belum bayar pajak pak @razmannasution71,instagram,sirazman belum bayar pajak pak razmannasution,"['sirazman', 'belum', 'bayar', 'pajak', 'pak', 'razmannasution71']",-21,negative,"['sirazman', 'bayar', 'pajak', 'razmannasution']",sirazman bayar pajak razmannasution,Topik 5 - Pembayaran/Kantor Pajak
Pak besok kantor pajak buka,instagram,pak besok kantor pajak buka,"['pak', 'besok', 'kantor', 'pajak', 'buka']",-12,negative,"['besok', 'kantor', 'pajak', 'buka']",besok kantor pajak buka,Topik 5 - Pembayaran/Kantor Pajak
ada yang tau kantor pajak buka tgl berapa ya?,instagram,ada yang tau kantor pajak buka tgl berapa ya,"['ada', 'yang', 'tau', 'kantor', 'pajak', 'buka', 'tanggal', 'berapa', 'ya']",-37,negative,"['tau', 'kantor', 'pajak', 'buka', 'tgl']",tau kantor pajak buka tgl,Topik 5 - Pembayaran/Kantor Pajak
"Hitungan skrg, rakyat deposito ke negara walaupun akhir taon diakumulasi. Btw deposit kita dpt bunga gak ya per bulan..",instagram,hitungan skrg rakyat deposito ke negara walaupun akhir taon diakumulasi btw deposit kita dpt bunga gak ya per bulan,"['hitungan', 'sekarang', 'rakyat', 'deposito', 'ke', 'negara', 'walaupun', 'akhir', 'tahun', 'diakumulasi', 'btw', 'deposit', 'kita', 'dapat', 'bunga', 'tidak', 'ya', 'per', 'bulan']",-21,negative,"['hitungan', 'skrg', 'rakyat', 'deposito', 'negara', 'taon', 'diakumulasi', 'btw', 'deposit', 'dpt', 'bunga', 'gak']",hitungan skrg rakyat deposito negara taon diakumulasi btw deposit dpt bunga gak,Topik 5 - Pembayaran/Kantor Pajak
Mknya klw bikjn peraturan jangan asal dan buru2/ pikirkan yg mateng dan tidak merugikan masyarakat @dpr_ri @ditjenpajakri @jokowi coba klw stufy banding ke LN tuh yg bener jangan banyak jalan2...contoh tuh negara2 maju peraturan pajak tuh tetep harus berdasarkan kemanusiaan dan pemanfaatan hasil dr pajak itu hrs bener2 di rasakan masyarakat,instagram,mknya klw bikjn peraturan jangan asal dan buru pikirkan yg mateng dan tidak merugikan masyarakat dprri ditjenpajakri jokowi coba klw stufy banding ke ln tuh yg bener jangan banyak jalancontoh tuh negara maju peraturan pajak tuh tetep harus berdasarkan kemanusiaan dan pemanfaatan hasil dr pajak itu hrs bener di rasakan masyarakat,"['makanya', 'kalau', 'bikjn', 'peraturan', 'jangan', 'asal', 'dan', 'buru2', 'pikirkan', 'yang', 'mateng', 'dan', 'tidak', 'merugikan', 'masyarakat', 'dprri', 'ditjenpajakri', 'jokowi', 'coba', 'kalau', 'stufy', 'banding', 'ke', 'ln', 'tuh', 'yang', 'benar', 'jangan', 'banyak', 'jalan2contoh', 'tuh', 'negara2', 'maju', 'peraturan', 'pajak', 'tuh', 'tetap', 'harus', 'berdasarkan', 'kemanusiaan', 'dan', 'pemanfaatan', 'hasil', 'dari', 'pajak', 'itu', 'harus', 'benar-benar', 'di', 'rasakan', 'masyarakat']",-87,negative,"['mknya', 'klw', 'bikjn', 'peraturan', 'buru', 'pikirkan', 'mateng', 'merugikan', 'masyarakat', 'dprri', 'ditjenpajakri', 'jokowi', 'coba', 'klw', 'stufy', 'banding', 'tuh', 'bener', 'jalancontoh', 'tuh', 'negara', 'maju', 'peraturan', 'pajak', 'tuh', 'tetep', 'berdasarkan', 'kemanusiaan', 'pemanfaatan', 'hasil', 'pajak', 'hrs', 'bener', 'rasakan', 'masyarakat']",mknya klw bikjn peraturan buru pikirkan mateng merugikan masyarakat dprri ditjenpajakri jokowi coba klw stufy banding tuh bener jalancontoh tuh negara maju peraturan pajak tuh tetep berdasarkan kemanusiaan pemanfaatan hasil pajak hrs bener rasakan masyarakat,Topik 5 - Pembayaran/Kantor Pajak
